seqid	genome_id	gene_oid	cluster_id	definition	locus_tag	scaffold	len_aa
ecistem_2645727693_2646565881	2645727693	2646565881	21818	Gluzincin Peptidase family (thermolysin-like proteinases, TLPs) which includes peptidases M1, M2, M3, M4, M13, M32 and M36 (fungalysins); The Gluzincin family (thermolysin-like peptidases or TLPs) includes several zinc-dependent metallopeptidases such as M1, M2, M3, M4, M13, M32, M36 peptidases (MEROPS classification), which contain the HEXXH motif as part of their active site. Peptidases in this family bind a single catalytic zinc ion which is tetrahedrally co-ordinated by three amino acid ligands and a water molecule that forms the nucleophile on activation during catalysis. The M1 family includes aminopeptidase N (APN) and leukotriene A4 hydrolase (LTA4H). APN preferentially cleaves neutral amino acids from the N-terminus of oligopeptides and is present in a variety of human tissues and cell types. LTA4H is a bifunctional enzyme, possessing an aminopeptidase as well as an epoxide hydrolase activity such that the two activities occupy different, but overlapping sites. The M3_like peptidases include the M2_ACE, M3 or neurolysin-like family (subfamilies M3B_PepF and M3A) and M32_Taq peptidases. The M2 peptidase angiotensin converting enzyme (ACE, EC 3.4.15.1) catalyzes the conversion of decapeptide angiotensin I to the potent vasopressor octapeptide angiotensin II. ACE is a key component of the renin-angiotensin system that regulates blood pressure, thus ACE inhibitors are important for the treatment of hypertension. M3A includes thimet oligopeptidase (TOP; endopeptidase 3.4.24.15), neurolysin (3.4.24.16), and the mitochondrial intermediate peptidase; and M3B includes oligopeptidase F. The M32 family includes eukaryotic enzymes from protozoa Trypanosoma cruzi, a causative agent of Chagas' disease, and from Leishmania major, a parasite that causes leishmaniasis, making these enzymes attractive targets for drug development. The M4 family includes secreted protease thermolysin (EC 3.4.24.27), pseudolysin, aureolysin, and neutral protease as well as bacillolysin (EC 3.4.24.28) that degrade extracellular proteins and peptides for bacterial nutrition, especially prior to sporulation. Thermolysin is widely used as a nonspecific protease to obtain fragments for peptide sequencing as well as in production of the artificial sweetener aspartame. The M13 family includes neprilysin (EC 3.4.24.11) and endothelin-converting enzyme I (ECE-1, EC 3.4.24.71), which fulfill a broad range of physiological roles due to the greater variation in the S2' subsite allowing substrate specificity and are prime therapeutic targets for selective inhibition. The peptidase M36 fungalysin family includes endopeptidases from pathogenic fungi. Fungalysin hydrolyzes extracellular matrix proteins such as elastin and keratin. Aspergillus fumigatus causes the pulmonary disease aspergillosis by invading the lungs of immuno-compromised animals and secreting fungalysin that possibly breaks down proteinaceous structural barriers.	Ga0098710_101538	Ga0098710_1015	1006
ecistem_2645727693_2646565882	2645727693	2646565882	21818	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0098710_101539	Ga0098710_1015	856
ecistem_2645727693_2646565883	2645727693	2646565883	21818	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Ga0098710_101540	Ga0098710_1015	545
ecistem_2645727758_2646840022	2645727758	2646840022	21894	phosphoacceptor receiver (REC) domain of response regulators (RRs) and pseudo response regulators (PRRs); Two-component systems (TCSs) involving a sensor and a response regulator are used by bacteria to adapt to changing environments. Processes regulated by two-component systems in bacteria include sporulation, pathogenicity, virulence, chemotaxis, and membrane transport. Response regulators (RRs) share the common phosphoacceptor REC domain and different effector/output domains such as DNA, RNA, ligand-binding, protein-binding, or enzymatic domains. Response regulators regulate transcription, post-transcription or post-translation, or have functions such as methylesterases, adenylate or diguanylate cyclase, c-di-GMP-specific phosphodiesterases, histidine kinases, serine/threonine protein kinases, and protein phosphatases, depending on their output domains. The function of some output domains are still unknown. TCSs are found in all three domains of life - bacteria, archaea, and eukaryotes, however, the presence and abundance of particular RRs vary between the lineages. Archaea encode very few RRs with DNA-binding output domains; most are stand-alone REC domains. Among eukaryotes, TCSs are found primarily in protozoa, fungi, algae, and green plants. REC domains function as phosphorylation-mediated switches within RRs, but some also transfer phosphoryl groups in multistep phosphorelays.	Ga0100572_103172	Ga0100572_103	121
ecistem_2645727758_2646840023	2645727758	2646840023	21894		Ga0100572_103173	Ga0100572_103	349
ecistem_2645727758_2646840024	2645727758	2646840024	21894		Ga0100572_103174	Ga0100572_103	140
ecistem_2645727758_2646840025	2645727758	2646840025	21894		Ga0100572_103175	Ga0100572_103	132
ecistem_2645727758_2646840026	2645727758	2646840026	21894		Ga0100572_103176	Ga0100572_103	
ecistem_2645727758_2646840027	2645727758	2646840027	21894		Ga0100572_103177	Ga0100572_103	
ecistem_2645727758_2646840028	2645727758	2646840028	21894		Ga0100572_103178	Ga0100572_103	
ecistem_2645727758_2646840029	2645727758	2646840029	21894		Ga0100572_103179	Ga0100572_103	120
ecistem_2645727758_2646840030	2645727758	2646840030	21894		Ga0100572_103180	Ga0100572_103	60
ecistem_2645727758_2646840031	2645727758	2646840031	21894		Ga0100572_103181	Ga0100572_103	
ecistem_2645727758_2646840032	2645727758	2646840032	21894		Ga0100572_103182	Ga0100572_103	
ecistem_2645727758_2646840033	2645727758	2646840033	21894		Ga0100572_103183	Ga0100572_103	124
ecistem_2645727758_2646840034	2645727758	2646840034	21894	DNA polymerase III subunits gamma and tau; Validated	Ga0100572_103184	Ga0100572_103	884
ecistem_2645727758_2646840035	2645727758	2646840035	21894		Ga0100572_103185	Ga0100572_103	
ecistem_2645727758_2646840036	2645727758	2646840036	21894	Phage protein D [Mobilome: prophages, transposons]; Phage protein D [General function prediction only].	Ga0100572_103186	Ga0100572_103	370
ecistem_2645727758_2646840037	2645727758	2646840037	21894	Uncharacterized protein conserved in bacteria (DUF2345); Members of this family are found in various bacterial hypothetical proteins, as well as Rhs element Vgr proteins.	Ga0100572_103187	Ga0100572_103	263
ecistem_2645727758_2646840038	2645727758	2646840038	21894		Ga0100572_103188	Ga0100572_103	
ecistem_2645727758_2646840039	2645727758	2646840039	21894		Ga0100572_103189	Ga0100572_103	
ecistem_2645727758_2646840040	2645727758	2646840040	21894		Ga0100572_103190	Ga0100572_103	
ecistem_2645727758_2646840041	2645727758	2646840041	21894	Phage tail protein (Tail_P2_I); These sequences represent the family of phage P2 protein I and related tail proteins from a number of temperate phage of Gram-negative bacteria.	Ga0100572_103191	Ga0100572_103	366
ecistem_2645727758_2646840042	2645727758	2646840042	21894		Ga0100572_103192	Ga0100572_103	89
ecistem_2645727758_2646840043	2645727758	2646840043	21894	Immunoglobulin domain; Immunoglobulin (Ig) domain found in the Ig superfamily. The Ig superfamily is a heterogenous group of proteins, built on a common fold comprised of a sandwich of two beta sheets. Members of this group are components of immunoglobulin, neuroglia, cell surface glycoproteins, such as, T-cell receptors, CD2, CD4, CD8, and membrane glycoproteins, such as, butyrophilin and chondroitin sulfate proteoglycan core protein. A predominant feature of most Ig domains is a disulfide bridge connecting the two beta-sheets with a tryptophan residue packed against the disulfide bond.	Ga0100572_103193	Ga0100572_103	512
ecistem_2645727758_2646840044	2645727758	2646840044	21894		Ga0100572_103194	Ga0100572_103	153
ecistem_2645727758_2646840045	2645727758	2646840045	21894		Ga0100572_103195	Ga0100572_103	91
ecistem_2645727758_2646840046	2645727758	2646840046	21894		Ga0100572_103196	Ga0100572_103	292
ecistem_2645727758_2646840047	2645727758	2646840047	21894	HAMP (Histidine kinases, Adenylyl cyclases, Methyl binding proteins, Phosphatases) domain; HAMP (Histidine kinases, Adenylyl cyclases, Methyl binding proteins, Phosphatases) domain.	Ga0100572_103197	Ga0100572_103	580
ecistem_2645727758_2646840048	2645727758	2646840048	21894		Ga0100572_103198	Ga0100572_103	139
ecistem_2645727758_2646840049	2645727758	2646840049	21894		Ga0100572_103199	Ga0100572_103	
ecistem_2645727758_2646840050	2645727758	2646840050	21894	Domain of unknown function (DUF4280); This family of proteins is functionally uncharacterized. This family of proteins is found in bacteria and eukaryotes. Proteins in this family are typically between 129 and 456 amino acids in length. There is a single completely conserved residue C that may be functionally important.	Ga0100572_103200	Ga0100572_103	126
ecistem_2645727758_2646840051	2645727758	2646840051	21894		Ga0100572_103201	Ga0100572_103	
ecistem_2645727758_2646840052	2645727758	2646840052	21894	Stage II sporulation protein E (SpoIIE); This family contains a number of bacterial stage II sporulation E proteins (EC:3.1.3.16). These are required for formation of a normal polar septum during sporulation. The N-terminal region is hydrophobic and is expected to contain up to 12 membrane-spanning segments.	Ga0100572_103202	Ga0100572_103	497
ecistem_2645727758_2646840053	2645727758	2646840053	21894		Ga0100572_103203	Ga0100572_103	166
ecistem_2645727758_2646840054	2645727758	2646840054	21894		Ga0100572_103204	Ga0100572_103	79
ecistem_2645727758_2646840055	2645727758	2646840055	21894		Ga0100572_103205	Ga0100572_103	215
ecistem_2645727765_2646872179	2645727765	2646872179	21905		Ga0077860_112913	Ga0077860_11	41
ecistem_2645727765_2646872180	2645727765	2646872180	21905	Hemolysin activation/secretion protein  [Intracellular trafficking, secretion, and vesicular transport]; Hemolysin activation/secretion protein [Intracellular trafficking and secretion].	Ga0077860_112914	Ga0077860_11	562
ecistem_2645727765_2646872181	2645727765	2646872181	21905	Haemagluttinin repeat; Haemagluttinin repeat.	Ga0077860_112915	Ga0077860_11	1631
ecistem_2645727765_2646872182	2645727765	2646872182	21905	Mannosyltransferase OCH1 or related enzyme [Cell wall/membrane/envelope biogenesis]; Mannosyltransferase OCH1 and related enzymes [Cell envelope biogenesis, outer membrane].	Ga0077860_112916	Ga0077860_11	2122
ecistem_2645727765_2646872183	2645727765	2646872183	21905		Ga0077860_112917	Ga0077860_11	
ecistem_2645727765_2646872184	2645727765	2646872184	21905		Ga0077860_112918	Ga0077860_11	
ecistem_2645727765_2646872185	2645727765	2646872185	21905		Ga0077860_112919	Ga0077860_11	
ecistem_2645727765_2646872186	2645727765	2646872186	21905		Ga0077860_112920	Ga0077860_11	
ecistem_2645727765_2646872187	2645727765	2646872187	21905		Ga0077860_112921	Ga0077860_11	
ecistem_2645727765_2646872188	2645727765	2646872188	21905		Ga0077860_112922	Ga0077860_11	
ecistem_2645727765_2646872189	2645727765	2646872189	21905		Ga0077860_112923	Ga0077860_11	
ecistem_2645727765_2646872190	2645727765	2646872190	21905		Ga0077860_112924	Ga0077860_11	
ecistem_2645727765_2646872191	2645727765	2646872191	21905		Ga0077860_112925	Ga0077860_11	
ecistem_2645727765_2646872192	2645727765	2646872192	21905		Ga0077860_112926	Ga0077860_11	
ecistem_2645727765_2646872193	2645727765	2646872193	21905		Ga0077860_112927	Ga0077860_11	
ecistem_2645727765_2646872194	2645727765	2646872194	21905		Ga0077860_112928	Ga0077860_11	
ecistem_2645727765_2646872195	2645727765	2646872195	21905		Ga0077860_112929	Ga0077860_11	
ecistem_2645727765_2646872196	2645727765	2646872196	21905		Ga0077860_112930	Ga0077860_11	
ecistem_2645727765_2646872197	2645727765	2646872197	21905		Ga0077860_112931	Ga0077860_11	
ecistem_2645727765_2646872198	2645727765	2646872198	21905		Ga0077860_112932	Ga0077860_11	
ecistem_2645727765_2646872199	2645727765	2646872199	21905	Bacterial regulatory helix-turn-helix protein, lysR family; Bacterial regulatory helix-turn-helix protein, lysR family.	Ga0077860_112933	Ga0077860_11	259
ecistem_2645727765_2646872200	2645727765	2646872200	21905		Ga0077860_112934	Ga0077860_11	375
ecistem_2645727765_2646872201	2645727765	2646872201	21905		Ga0077860_112935	Ga0077860_11	128
ecistem_2645727765_2646872202	2645727765	2646872202	21905	B12-dependent methionine synthase; Provisional	Ga0077860_112936	Ga0077860_11	1227
ecistem_2645727982_2647805527	2645727982	2647805527	22169	Family of unknown function (DUF5401); This is a family of unknown function found in Chromadorea.	Ga0100826_1011701	Ga0100826_101	1025
ecistem_2645727982_2647805528	2645727982	2647805528	22169	Outer membrane protein beta-barrel domain; This domain is found in a wide range of outer membrane proteins. This domain assumes a membrane bound beta-barrel fold.	Ga0100826_1011702	Ga0100826_101	350
ecistem_2645727982_2647805529	2645727982	2647805529	22169		Ga0100826_1011703	Ga0100826_101	410
ecistem_2645727982_2647805530	2645727982	2647805530	22169	LysM domain; The LysM (lysin motif) domain is about 40 residues long. It is found in a variety of enzymes involved in bacterial cell wall degradation. This domain may have a general peptidoglycan binding function. The structure of this domain is known.	Ga0100826_1011704	Ga0100826_101	272
ecistem_2645727982_2647805531	2645727982	2647805531	22169		Ga0100826_1011705	Ga0100826_101	
ecistem_2645727982_2647805532	2645727982	2647805532	22169		Ga0100826_1011706	Ga0100826_101	
ecistem_2645727982_2647805533	2645727982	2647805533	22169		Ga0100826_1011707	Ga0100826_101	
ecistem_2645727982_2647805534	2645727982	2647805534	22169		Ga0100826_1011708	Ga0100826_101	
ecistem_2645727982_2647805535	2645727982	2647805535	22169		Ga0100826_1011709	Ga0100826_101	
ecistem_2645727982_2647805536	2645727982	2647805536	22169		Ga0100826_1011710	Ga0100826_101	240
ecistem_2645727982_2647805537	2645727982	2647805537	22169		Ga0100826_1011711	Ga0100826_101	
ecistem_2645727982_2647805538	2645727982	2647805538	22169		Ga0100826_1011712	Ga0100826_101	
ecistem_2645727982_2647805539	2645727982	2647805539	22169		Ga0100826_1011713	Ga0100826_101	
ecistem_2645727982_2647805540	2645727982	2647805540	22169		Ga0100826_1011714	Ga0100826_101	
ecistem_2645727982_2647805541	2645727982	2647805541	22169		Ga0100826_1011715	Ga0100826_101	
ecistem_2645727982_2647805542	2645727982	2647805542	22169		Ga0100826_1011716	Ga0100826_101	365
ecistem_2645727982_2647805543	2645727982	2647805543	22169		Ga0100826_1011717	Ga0100826_101	
ecistem_2645727982_2647805544	2645727982	2647805544	22169	Lysin Motif is a small domain involved in binding peptidoglycan; LysM, a small globular domain with approximately 40 amino acids, is a widespread protein module involved in binding peptidoglycan in bacteria and chitin in eukaryotes. The domain was originally identified in enzymes that degrade bacterial cell walls, but proteins involved in many other biological functions also contain this domain. It has been reported that the LysM domain functions as a signal for specific plant-bacteria recognition in bacterial pathogenesis. Many of these enzymes are modular and are composed of catalytic units linked to one or several repeats of LysM domains. LysM domains are found in bacteria and eukaryotes.	Ga0100826_1011718	Ga0100826_101	949
